	ID	x	y	z	radius	volume_total	volume_nuclear_fluid	volume_nuclear_solid	volume_cytoplasmic_fluid	volume_cytoplasmic_solid	volume_calcified_fraction	phenotype	elapsed_time
421	688	333.583	383.31	0	2.78683	90.661	3.25224e-11	0.142803	2.05947e-08	90.5182	0.000419824	102	31230
422	965	372.274	209.284	0	3.04161	117.869	9.60733e-09	0.484403	2.32584e-06	117.384	0.000419824	102	25482
423	423	272.887	421.023	0	2.78601	90.5807	3.19434e-11	0.142248	2.02891e-08	90.4385	0.000419824	102	31248
424	962	375.694	421.302	0	3.02079	115.465	8.81205e-09	0.471427	2.14739e-06	114.994	0.000419824	102	25554
425	808	153.728	402.412	0	3.09032	123.623	1.02915e-08	0.498492	2.53945e-06	123.125	0.000419824	102	25464
426	1211	255.263	304.748	0	6.30942	1052.1	83.3701	72.8748	477.543	418.309	0.000419824	102	2466
427	985	362.2	280.314	0	3.24418	143.023	2.75377e-06	1.55157	0.00025084	141.471	0.000419824	102	19656
428	953	274.999	438.144	0	3.08497	122.982	1.09796e-08	0.505631	2.65693e-06	122.476	0.000419824	102	25386
429	914	240.93	316.388	0	3.05628	119.583	1.05156e-08	0.495331	2.5257e-06	119.088	0.000419824	102	25410
430	430	390.214	188.538	0	2.78332	90.3189	3.02665e-11	0.140592	1.93944e-08	90.1783	0.000419824	102	31302
431	1108	144.101	406.211	0	8.41271	2494	405	135	1465.5	488.5	0	14	17448
432	432	198.416	188.422	0	2.79139	91.1066	3.55812e-11	0.145618	2.22042e-08	90.961	0.000419824	102	31140
433	433	419.736	388.303	0	3.81771	233.075	0.000954105	5.99575	0.0360939	227.042	0.000419824	102	13992
434	434	395.443	188.404	0	2.79348	91.3119	3.71053e-11	0.14695	2.29968e-08	91.165	0.000419824	102	31098
435	1087	497.803	290.579	0	3.42929	168.928	3.22346e-06	1.73725	0.000309917	167.19	0.000419824	102	19704
436	436	190.757	183.397	0	2.78571	90.5516	3.17526e-11	0.142063	2.01877e-08	90.4095	0.000419824	102	31254
437	740	292.061	398.041	0	2.76128	88.1897	3.63532e-11	0.144679	2.21012e-08	88.045	0.000419824	102	31086
438	762	315.282	435.298	0	3.82741	234.858	0.00108797	6.16981	0.0402794	228.647	0.000419824	102	13860
439	439	149.295	420.717	0	3.42927	168.925	3.14854e-06	1.72882	0.000304199	167.196	0.000419824	102	19728
440	440	185.628	182.991	0	2.79229	91.1945	3.62266e-11	0.146188	2.25405e-08	91.0483	0.000419824	102	31122
441	1039	475.431	272.441	0	3.42505	168.301	3.03573e-06	1.71456	0.000294663	166.587	0.000419824	102	19764
442	442	299.824	155.842	0	2.78353	90.3389	3.57544e-11	0.145795	2.20971e-08	90.1931	0.000419824	102	31122
443	936	406.513	196.935	0	3.08745	123.279	1.02208e-08	0.497474	2.52012e-06	122.781	0.000419824	102	25470
444	444	299.13	161.046	0	2.79468	91.4295	3.80054e-11	0.147717	2.34624e-08	91.2818	0.000419824	102	31074
445	653	154.727	331.071	0	3.09133	123.744	1.04781e-08	0.500442	2.57789e-06	123.243	0.000419824	102	25446
446	446	276.036	152.378	0	2.78357	90.3433	3.06288e-11	0.140948	1.95822e-08	90.2023	0.000419824	102	31290
447	447	313.954	441.123	0	2.78481	90.4643	3.11869e-11	0.14151	1.98864e-08	90.3228	0.000419824	102	31272
448	703	188.389	302.202	0	3.09199	123.824	1.06043e-08	0.501745	2.60384e-06	123.322	0.000419824	102	25434
449	449	294.042	413.379	0	3.09066	123.663	1.03533e-08	0.499141	2.5522e-06	123.164	0.000419824	102	25458
450	964	238.175	311.496	0	3.01636	114.958	8.71853e-09	0.469066	2.12591e-06	114.489	0.000419824	102	25560
451	451	326.666	438.114	0	3.43041	169.093	3.20556e-06	1.73558	0.000308799	167.357	0.000419824	102	19710
